-10 0 1.93634e-17 1.93634e-17 0
-9.84252 0 0.00782171 0.00782171 0
-9.68504 0 0.0156386 0.0156386 0
-9.52756 0 0.023446 0.023446 0
-9.37008 0 0.031239 0.031239 0
-9.2126 0 0.0390129 0.0390129 0
-9.05512 0 0.0467629 0.0467629 0
-8.89764 0 0.0544843 0.0544843 0
-8.74016 0 0.0621724 0.0621724 0
-8.58268 0 0.0698224 0.0698224 0
-8.4252 0 0.0774298 0.0774298 0
-8.26772 0 0.0849897 0.0849897 0
-8.11024 0 0.0924976 0.0924976 0
-7.95276 0 0.0999489 0.0999489 0
-7.79528 0 0.107339 0.107339 0
-7.6378 0 0.114664 0.114664 0
-7.48031 0 0.121918 0.121918 0
-7.32283 0 0.129098 0.129098 0
-7.16535 0 0.136198 0.136198 0
-7.00787 0 0.143216 0.143216 0
-6.85039 0 0.150146 0.150146 0
-6.69291 0 0.156983 0.156983 0
-6.53543 0 0.163725 0.163725 0
-6.37795 0 0.170367 0.170367 0
-6.22047 0 0.176904 0.176904 0
-6.06299 0 0.183334 0.183334 0
-5.90551 0 0.189651 0.189651 0
-5.74803 0 0.195851 0.195851 0
-5.59055 0 0.201933 0.201933 0
-5.43307 0 0.20789 0.20789 0
-5.27559 0 0.21372 0.21372 0
-5.11811 0 0.21942 0.21942 0
-4.96063 0 0.224985 0.224985 0
-4.80315 0 0.230413 0.230413 0
-4.64567 0 0.2357 0.2357 0
-4.48819 0 0.240842 0.240842 0
-4.33071 0 0.245837 0.245837 0
-4.17323 0 0.250682 0.250682 0
-4.01575 0 0.255373 0.255373 0
-3.85827 0 0.259908 0.259908 0
-3.70079 0 0.264284 0.264284 0
-3.54331 0 0.268498 0.268498 0
-3.38583 0 0.272548 0.272548 0
-3.22835 0 0.276431 0.276431 0
-3.07087 0 0.280145 0.280145 0
-2.91339 0 0.283688 0.283688 0
-2.75591 0 0.287057 0.287057 0
-2.59843 0 0.290251 0.290251 0
-2.44094 0 0.293266 0.293266 0
-2.28346 0 0.296103 0.296103 0
-2.12598 0 0.298758 0.298758 0
-1.9685 0 0.30123 0.30123 0
-1.81102 0 0.303518 0.303518 0
-1.65354 0 0.305621 0.305621 0
-1.49606 0 0.307536 0.307536 0
-1.33858 0 0.309263 0.309263 0
-1.1811 0 0.310801 0.310801 0
-1.02362 0 0.312149 0.312149 0
-0.866142 0 0.313306 0.313306 0
-0.708661 0 0.314271 0.314271 0
-0.551181 0 0.315043 0.315043 0
-0.393701 0 0.315623 0.315623 0
-0.23622 0 0.31601 0.31601 0
-0.0787402 0 0.316204 0.316204 0
0.0787402 0 0.316204 0.316204 0
0.23622 0 0.31601 0.31601 0
0.393701 0 0.315623 0.315623 0
0.551181 0 0.315043 0.315043 0
0.708661 0 0.314271 0.314271 0
0.866142 0 0.313306 0.313306 0
1.02362 0 0.312149 0.312149 0
1.1811 0 0.310801 0.310801 0
1.33858 0 0.309263 0.309263 0
1.49606 0 0.307536 0.307536 0
1.65354 0 0.305621 0.305621 0
1.81102 0 0.303518 0.303518 0
1.9685 0 0.30123 0.30123 0
2.12598 0 0.298758 0.298758 0
2.28346 0 0.296103 0.296103 0
2.44094 0 0.293266 0.293266 0
2.59843 0 0.290251 0.290251 0
2.75591 0 0.287057 0.287057 0
2.91339 0 0.283688 0.283688 0
3.07087 0 0.280145 0.280145 0
3.22835 0 0.276431 0.276431 0
3.38583 0 0.272548 0.272548 0
3.54331 0 0.268498 0.268498 0
3.70079 0 0.264284 0.264284 0
3.85827 0 0.259908 0.259908 0
4.01575 0 0.255373 0.255373 0
4.17323 0 0.250682 0.250682 0
4.33071 0 0.245837 0.245837 0
4.48819 0 0.240842 0.240842 0
4.64567 0 0.2357 0.2357 0
4.80315 0 0.230413 0.230413 0
4.96063 0 0.224985 0.224985 0
5.11811 0 0.21942 0.21942 0
5.27559 0 0.21372 0.21372 0
5.43307 0 0.20789 0.20789 0
5.59055 0 0.201933 0.201933 0
5.74803 0 0.195851 0.195851 0
5.90551 0 0.189651 0.189651 0
6.06299 0 0.183334 0.183334 0
6.22047 0 0.176904 0.176904 0
6.37795 0 0.170367 0.170367 0
6.53543 0 0.163725 0.163725 0
6.69291 0 0.156983 0.156983 0
6.85039 0 0.150146 0.150146 0
7.00787 0 0.143216 0.143216 0
7.16535 0 0.136198 0.136198 0
7.32283 0 0.129098 0.129098 0
7.48031 0 0.121918 0.121918 0
7.6378 0 0.114664 0.114664 0
7.79528 0 0.107339 0.107339 0
7.95276 0 0.0999489 0.0999489 0
8.11024 0 0.0924976 0.0924976 0
8.26772 0 0.0849897 0.0849897 0
8.4252 0 0.0774298 0.0774298 0
8.58268 0 0.0698224 0.0698224 0
8.74016 0 0.0621724 0.0621724 0
8.89764 0 0.0544843 0.0544843 0
9.05512 0 0.0467629 0.0467629 0
9.2126 0 0.0390129 0.0390129 0
9.37008 0 0.031239 0.031239 0
9.52756 0 0.023446 0.023446 0
9.68504 0 0.0156386 0.0156386 0
9.84252 0 0.00782171 0.00782171 0
10 0 1.93634e-17 1.93634e-17 0

-10 1 1.93634e-17 1.93634e-17 0
-9.84252 1 0.00776452 0.00776226 -0.000187364
-9.68504 1 0.0155246 0.0155201 -0.000371815
-9.52756 1 0.0232756 0.0232691 -0.000550455
-9.37008 1 0.0310133 0.0310049 -0.00072042
-9.2126 1 0.0387331 0.0387231 -0.000878895
-9.05512 1 0.0464305 0.0464192 -0.00102313
-8.89764 1 0.0541011 0.0540889 -0.00115046
-8.74016 1 0.0617404 0.0617276 -0.0012583
-8.58268 1 0.069344 0.069331 -0.00134421
-8.4252 1 0.0769075 0.0768947 -0.00140583
-8.26772 1 0.0844265 0.0844142 -0.00144098
-8.11024 1 0.0918965 0.0918851 -0.0014476
-7.95276 1 0.0993132 0.099303 -0.00142383
-7.79528 1 0.106672 0.106663 -0.00136794
-7.6378 1 0.113969 0.113962 -0.00127843
-7.48031 1 0.1212 0.121194 -0.00115397
-7.32283 1 0.128359 0.128356 -0.000993441
-7.16535 1 0.135444 0.135442 -0.000795936
