-1 22.6 -6.22047
-1 22.7 -6.37795
-1 22.8 -6.53543
-1 22.9 -6.85039
-1 23 -7.00787
-1 23.1 -7.16535
-1 23.2 -7.32283
-1 23.3 -7.6378
-1 23.4 -7.79528
-1 23.5 -8.11024
-1 23.6 -8.4252
-1 23.7 -8.58268
-1 23.8 -8.74016
-1 23.9 -8.89764
-1 24 -8.89764
-1 24.1 -9.05512
-1 24.2 -9.05512
-1 24.3 -9.05512
-1 24.4 -9.05512
-1 24.5 -9.05512
-1 24.6 -9.05512
-1 24.7 -8.89764
-1 24.8 -8.89764
-1 24.9 -8.74016
-1 25 -8.58268
-1 25.1 -8.4252
-1 25.2 -8.11024
-1 25.3 -7.79528
-1 25.4 -7.6378
-1 25.5 -7.32283
-1 25.6 -7.16535
-1 25.7 -7.00787
-1 25.8 -6.69291
-1 25.9 -6.53543
-1 26 -6.37795
-1 26.1 -6.22047
-1 26.2 -5.90551
-1 26.3 -5.74803
-1 26.4 -5.59055
-1 26.5 -5.43307
-1 26.6 -5.11811
-1 26.7 -4.96063
-1 26.8 -4.80315
-1 26.9 -4.64567
-1 27 -4.33071
-1 27.1 -4.17323
-1 27.2 -4.01575
-1 27.3 -3.85827
-1 27.4 -3.54331
-1 27.5 -3.38583
-1 27.6 -3.22835
-1 27.7 -3.07087
-1 27.8 -2.75591
-1 27.9 -2.59843
-1 28 -2.44094
-1 28.1 -2.28346
-1 28.2 -1.9685
-1 28.3 -1.81102
-1 28.4 -1.65354
-1 28.5 -1.33858
-1 28.6 -1.1811
-1 28.7 -1.02362
-1 28.8 -0.866142
-1 28.9 -0.551181
-1 29 -0.393701
-1 29.1 -0.23622
-1 29.2 -0.0787402
-1 29.3 0.23622
-1 29.4 0.393701
-1 29.5 0.551181
-1 29.6 0.708661
-1 29.7 1.02362
-1 29.8 1.1811
-1 29.9 1.33858
-1 30 1.49606
-0.5 0.1 -0.0787402
-0.5 0.2 -0.23622
-0.5 0.3 -0.23622
-0.5 0.4 -0.393701
-0.5 0.5 -0.551181
-0.5 0.6 -0.551181
-0.5 0.7 -0.708661
-0.5 0.8 -0.866142
-0.5 0.9 -0.866142
-0.5 1 -1.02362
-0.5 1.1 -1.02362
-0.5 1.2 -1.1811
-0.5 1.3 -1.33858
-0.5 1.4 -1.33858
-0.5 1.5 -1.49606
-0.5 1.6 -1.65354
-0.5 1.7 -1.65354
-0.5 1.8 -1.81102
-0.5 1.9 -1.9685
-0.5 2 -1.9685
-0.5 2.1 -2.12598
-0.5 2.2 -2.12598
-0.5 2.3 -2.28346
