-10 0 1.44873e-22 1.44873e-22 -0
-9.84252 0 6.91085e-22 6.91085e-22 -0
-9.68504 0 3.21591e-21 3.21591e-21 -0
-9.52756 0 1.45984e-20 1.45984e-20 -0
-9.37008 0 6.46454e-20 6.46454e-20 -0
-9.2126 0 2.79253e-19 2.79253e-19 -0
-9.05512 0 1.17676e-18 1.17676e-18 -0
-8.89764 0 4.83736e-18 4.83736e-18 -0
-8.74016 0 1.93981e-17 1.93981e-17 -0
-8.58268 0 7.58817e-17 7.58817e-17 -0
-8.4252 0 2.89565e-16 2.89565e-16 -0
-8.26772 0 1.07791e-15 1.07791e-15 -0
-8.11024 0 3.91427e-15 3.91427e-15 -0
-7.95276 0 1.38659e-14 1.38659e-14 -0
-7.79528 0 4.79152e-14 4.79152e-14 -0
-7.6378 0 1.61521e-13 1.61521e-13 -0
-7.48031 0 5.31147e-13 5.31147e-13 -0
-7.32283 0 1.70384e-12 1.70384e-12 -0
-7.16535 0 5.33179e-12 5.33179e-12 -0
-7.00787 0 1.6276e-11 1.6276e-11 -0
-6.85039 0 4.84674e-11 4.84674e-11 -0
-6.69291 0 1.40793e-10 1.40793e-10 -0
-6.53543 0 3.98974e-10 3.98974e-10 -0
-6.37795 0 1.1029e-09 1.1029e-09 -0
-6.22047 0 2.97411e-09 2.97411e-09 -0
-6.06299 0 7.82361e-09 7.82361e-09 -0
-5.90551 0 2.00765e-08 2.00765e-08 -0
-5.74803 0 5.0257e-08 5.0257e-08 -0
-5.59055 0 1.22726e-07 1.22726e-07 -0
-5.43307 0 2.92351e-07 2.92351e-07 -0
-5.27559 0 6.79363e-07 6.79363e-07 -0
-5.11811 0 1.54003e-06 1.54003e-06 -0
-4.96063 0 3.40554e-06 3.40554e-06 -0
-4.80315 0 7.34636e-06 7.34636e-06 -0
-4.64567 0 1.54592e-05 1.54592e-05 -0
-4.48819 0 3.17346e-05 3.17346e-05 -0
-4.33071 0 6.35489e-05 6.35489e-05 -0
-4.17323 0 0.00012414 0.00012414 -0
-4.01575 0 0.000236562 0.000236562 -0
