-2.44094 0 0.122221 -0.0934287 -0.0787974
-2.28346 0 0.142669 -0.0932849 -0.107946
-2.12598 0 0.166369 -0.0876937 -0.141381
-1.9685 0 0.193738 -0.0750358 -0.178617
-1.81102 0 0.225186 -0.0535771 -0.21872
-1.65354 0 0.261078 -0.0215787 -0.260184
-1.49606 0 0.301661 0.0225231 -0.300819
-1.33858 0 0.346974 0.0798499 -0.337661
-1.1811 0 0.396705 0.15071 -0.366962
-1.02362 0 0.450021 0.234135 -0.384317
-0.866142 0 0.505385 0.327374 -0.38502
-0.708661 0 0.560401 0.425476 -0.364719
-0.551181 0 0.611798 0.521195 -0.320395
-0.393701 0 0.655635 0.605476 -0.251507
-0.23622 0 0.687827 0.668726 -0.160972
-0.0787402 0 0.70492 0.702736 -0.0554482
0.0787402 0 0.70492 0.702736 0.0554482
0.23622 0 0.687827 0.668726 0.160972
0.393701 0 0.655635 0.605476 0.251507
0.551181 0 0.611798 0.521195 0.320395
0.708661 0 0.560401 0.425476 0.364719
0.866142 0 0.505385 0.327374 0.38502
1.02362 0 0.450021 0.234135 0.384317
1.1811 0 0.396705 0.15071 0.366962
1.33858 0 0.346974 0.0798499 0.337661
1.49606 0 0.301661 0.0225231 0.300819
1.65354 0 0.261078 -0.0215787 0.260184
1.81102 0 0.225186 -0.0535771 0.21872
1.9685 0 0.193738 -0.0750358 0.178617
2.12598 0 0.166369 -0.0876937 0.141381
2.28346 0 0.142669 -0.0932849 0.107946
2.44094 0 0.122221 -0.0934287 0.0787974
2.59843 0 0.104625 -0.0895672 0.0540756
2.75591 0 0.0895138 -0.0829381 0.0336747
2.91339 0 0.0765543 -0.0745695 0.017319
3.07087 0 0.0654518 -0.0652882 0.00462532
3.22835 0 0.0559475 -0.0557371 -0.00484757
3.38583 0 0.0478158 -0.0463968 -0.0115625
3.54331 0 0.0408614 -0.0376085 -0.0159767
3.70079 0 0.0349155 -0.0295973 -0.0185228
3.85827 0 0.029833 -0.0224939 -0.0195968
4.01575 0 0.0254892 -0.016355 -0.0195503
4.17323 0 0.0217772 -0.0111808 -0.0186879
4.33071 0 0.0186053 -0.00693011 -0.0172665
4.48819 0 0.0158951 -0.00353391 -0.0154973
4.64567 0 0.0135796 -0.000905353 -0.0135494
4.80315 0 0.0116012 0.00105149 -0.0115535
4.96063 0 0.00991105 0.00243514 -0.00960723
5.11811 0 0.00846706 0.00334179 -0.00777968
5.27559 0 0.00723342 0.00386189 -0.00611622
5.43307 0 0.00617951 0.00407784 -0.00464301
5.59055 0 0.00527914 0.00406265 -0.00337108
5.74803 0 0.00450996 0.00387942 -0.00229996
5.90551 0 0.00385284 0.00358131 -0.00142077
6.06299 0 0.00329146 0.00321199 -0.000718915
6.22047 0 0.00281188 0.00280635 -0.000176225
6.37795 0 0.00240217 0.00239139 0.000227307
6.53543 0 0.00205216 0.00198722 0.000512181
6.69291 0 0.00175315 0.00160804 0.000698385
6.85039 0 0.00149771 0.00126317 0.000804687
7.00787 0 0.00127948 0.000957954 0.000848171
7.16535 0 0.00109305 0.00069461 0.000843966
7.32283 0 0.000933788 0.000472985 0.000805137
7.48031 0 0.000797729 0.000291196 0.000742682
7.6378 0 0.000681495 0.000146185 0.000665631
7.79528 0 0.000582197 3.41588e-05 0.000581194
7.95276 0 0.000497367 -4.90472e-05 0.000494943
8.11024 0 0.000424897 -0.000107694 0.000411023
8.26772 0 0.000362987 -0.000145932 0.00033236
8.4252 0 0.000310098 -0.000167656 0.000260868
8.58268 0 0.000264914 -0.000176406 0.000197638
8.74016 0 0.000226315 -0.000175317 0.000143117
8.89764 0 0.000193339 -0.000167093 9.7262e-05
9.05512 0 0.000165168 -0.000154011 5.96751e-05
9.2126 0 0.000141102 -0.000137938 2.97149e-05
9.37008 0 0.000120543 -0.000120363 6.59031e-06
9.52756 0 0.000102979 -0.000102436 -1.05657e-05
9.68504 0 8.79743e-05 -8.50116e-05 -2.26387e-05
9.84252 0 7.51559e-05 -6.8693e-05 -3.04905e-05
10 0 6.42052e-05 -5.38728e-05 -3.4929e-05

-10 0.2 6.42052e-05 -5.38728e-05 3.4929e-05
-9.84252 0.2 6.654e-05 -6.15972e-05 2.51664e-05
-9.68504 0.2 7.10286e-05 -6.94517e-05 1.48839e-05
-9.52756 0.2 7.76167e-05 -7.75371e-05 3.51505e-06
-9.37008 0.2 8.63957e-05 -8.58619e-05 -9.58927e-06
-9.2126 0.2 9.76222e-05 -9.43146e-05 -2.51963e-05
-9.05512 0.2 0.000111649 -0.000102525 -4.42051e-05
-8.89764 0.2 0.000128961 -0.000109827 -6.75938e-05
-8.74016 0.2 0.000150102 -0.000115057 -9.6398e-05
-8.58268 0.2 0.000175636 -0.000116525 -0.000131415
-8.4252 0.2 0.000206226 -0.000111995 -0.000173165
-8.26772 0.2 0.000242382 -9.86396e-05 -0.000221403
-8.11024 0.2 0.000284705 -7.36437e-05 -0.000275016
-7.95276 0.2 0.000333985 -3.41436e-05 -0.000332235
-7.79528 0.2 0.00039095 2.2383e-05 -0.000390308
-7.6378 0.2 0.000456998 9.77504e-05 -0.000446421
-7.48031 0.2 0.000534499 0.000194501 -0.000497854
-7.32283 0.2 0.000625758 0.000315995 -0.000540112
-7.16535 0.2 0.00073271 0.000464601 -0.000566578
-7.00787 0.2 0.00085772 0.000641233 -0.000569653
-6.85039 0.2 0.00100396 0.000845861 -0.000540784
-6.69291 0.2 0.00117517 0.00107712 -0.000469914
-6.53543 0.2 0.00137561 0.0013315 -0.000345532
-6.37795 0.2 0.00161023 0.00160275 -0.000155023
-6.22047 0.2 0.00188487 0.00188136 0.000115016
-6.06299 0.2 0.00220635 0.00215387 0.000478343
-5.90551 0.2 0.00258266 0.00240222 0.000948402
-5.74803 0.2 0.00302315 0.00260303 0.00153742
-5.59055 0.2 0.00353877 0.00272706 0.00225522
-5.43307 0.2 0.00414233 0.00273867 0.00310783
-5.27559 0.2 0.00484884 0.00259558 0.00409563
-5.11811 0.2 0.00567584 0.00224883 0.00521132
-4.96063 0.2 0.00664389 0.00164314 0.00643749
-4.80315 0.2 0.00777704 0.000717852 0.00774384
-4.64567 0.2 0.00910345 -0.000591641 0.0090842
-4.48819 0.2 0.0106561 -0.00235153 0.0103934
-4.33071 0.2 0.0124735 -0.00462634 0.0115838
-4.17323 0.2 0.0146009 -0.00747463 0.0125425
-4.01575 0.2 0.017091 -0.0109433 0.0131281
-3.85827 0.2 0.0200058 -0.0150606 0.0131685
-3.70079 0.2 0.0234176 -0.0198277 0.0124598
-3.54331 0.2 0.027411 -0.0252083 0.0107661
-3.38583 0.2 0.0320853 -0.0311173 0.00782162
-3.22835 0.2 0.0375561 -0.0374077 0.00333496
-3.07087 0.2 0.0439587 -0.043856 -0.00300355
-2.91339 0.2 0.0514523 -0.0501482 -0.0115106
-2.75591 0.2 0.0602238 -0.0558656 -0.0224932
-2.59843 0.2 0.0704904 -0.06047 -0.0362253
-2.44094 0.2 0.0824975 -0.0632887 -0.0529186
-2.28346 0.2 0.0965209 -0.0634984 -0.0726927
-2.12598 0.2 0.11289 -0.0601193 -0.0955498
-1.9685 0.2 0.132037 -0.0520324 -0.121353
-1.81102 0.2 0.154547 -0.0380341 -0.149794
-1.65354 0.2 0.181133 -0.0169259 -0.18034
-1.49606 0.2 0.212506 0.0123713 -0.212145
-1.33858 0.2 0.249158 0.050695 -0.243946
-1.1811 0.2 0.29114 0.0985164 -0.273965
-1.02362 0.2 0.337925 0.155808 -0.299861
-0.866142 0.2 0.388386 0.221893 -0.318759
-0.708661 0.2 0.440872 0.295269 -0.32739
-0.551181 0.2 0.493324 0.373432 -0.322362
-0.393701 0.2 0.54343 0.452742 -0.300567
-0.23622 0.2 0.58878 0.528405 -0.259712
-0.0787402 0.2 0.627038 0.59465 -0.198916
0.0787402 0.2 0.656116 0.645182 -0.11928
0.23622 0.2 0.674352 0.673914 -0.0242786
0.393701 0.2 0.680662 0.675923 0.0801824
0.551181 0.2 0.674655 0.648462 0.186165
0.708661 0.2 0.656675 0.591798 0.284599
0.866142 0.2 0.62777 0.50962 0.366582
1.02362 0.2 0.589599 0.408822 0.424843
1.1811 0.2 0.544276 0.298603 0.455053
1.33858 0.2 0.494189 0.189009 0.456617
1.49606 0.2 0.441809 0.0892243 0.432705
1.65354 0.2 0.389495 0.00603424 0.389448
1.81102 0.2 0.339316 -0.0571021 0.334476
1.9685 0.2 0.29288 -0.100099 0.275243
2.12598 0.2 0.251221 -0.125448 0.217657
2.28346 0.2 0.21476 -0.136941 0.165436
2.44094 0.2 0.183381 -0.138452 0.120249
2.59843 0.2 0.156606 -0.133197 0.0823655
2.75591 0.2 0.133804 -0.12355 0.0513694
2.91339 0.2 0.114357 -0.111215 0.0266211
3.07087 0.2 0.0977401 -0.0974565 0.00744043
3.22835 0.2 0.0835288 -0.0832461 -0.00686615
3.38583 0.2 0.0713749 -0.0693199 -0.0170038
3.54331 0.2 0.0609844 -0.0562038 -0.0236691
3.70079 0.2 0.052104 -0.0442428 -0.027521
3.85827 0.2 0.0445156 -0.0336356 -0.0291597
4.01575 0.2 0.0380316 -0.0244676 -0.029116
4.17323 0.2 0.0324916 -0.0167394 -0.0278477
4.33071 0.2 0.0277582 -0.0103898 -0.0257405
4.48819 0.2 0.0237142 -0.00531565 -0.0231108
4.64567 0.2 0.0202593 -0.00138738 -0.0202117
4.80315 0.2 0.0173076 0.00153815 -0.0172391
4.96063 0.2 0.0147859 0.00360794 -0.0143389
5.11811 0.2 0.0126316 0.00496552 -0.0116146
5.27559 0.2 0.0107911 0.00574582 -0.0091342
5.43307 0.2 0.00921881 0.00607177 -0.00693686
5.59055 0.2 0.00787559 0.00605234 -0.00503925
5.74803 0.2 0.00672808 0.00578169 -0.00344081
5.90551 0.2 0.00574776 0.00533915 -0.00212844
6.06299 0.2 0.00491028 0.00478993 -0.00108046
6.22047 0.2 0.00419483 0.00418614 -0.000269848
6.37795 0.2 0.00358361 0.00356809 0.000333185
6.53543 0.2 0.00306146 0.00296584 0.000759175
6.69291 0.2 0.0026154 0.00240064 0.00103789
6.85039 0.2 0.0022343 0.00188641 0.0011973
7.00787 0.2 0.0019087 0.00143113 0.00126294
7.16535 0.2 0.00163069 0.00103827 0.00125744
7.32283 0.2 0.00139323 0.000707767 0.00120006
7.48031 0.2 0.00118993 0.000436487 0.00110699
7.6378 0.2 0.00101617 0.000219463 0.000992188
7.79528 0.2 0.000868621 5.16782e-05 0.000867082
7.95276 0.2 0.000742899 -7.21962e-05 0.000739382
8.11024 0.2 0.000634519 -0.000158905 0.000614299
8.26772 0.2 0.000540969 -0.000215474 0.000496204
8.4252 0.2 0.00046084 -0.000248134 0.000388334
8.58268 0.2 0.000393281 -0.00026245 0.000292899
8.74016 0.2 0.000337267 -0.000262851 0.000211324
8.89764 0.2 0.000290858 -0.000252761 0.000143911
9.05512 0.2 0.000251638 -0.000234924 9.01821e-05
9.2126 0.2 0.00021699 -0.000211389 4.89853e-05
9.37008 0.2 0.000184744 -0.000183798 1.86686e-05
9.52756 0.2 0.000153414 -0.000153391 -2.69961e-06
9.68504 0.2 0.000122355 -0.000121132 -1.72629e-05
9.84252 0.2 9.18927e-05 -8.7761e-05 -2.72445e-05
10 0.2 6.42052e-05 -5.38728e-05 -3.4929e-05

-10 0.4 6.42052e-05 -5.38728e-05 3.4929e-05
-9.84252 0.4 6.34588e-05 -5.83134e-05 2.50312e-05
-9.68504 0.4 6.44262e-05 -6.26989e-05 1.48183e-05
-9.52756 0.4 6.70731e-05 -6.69558e-05 3.96465e-06
-9.37008 0.4 7.14063e-05 -7.09706e-05 -7.87596e-06
-9.2126 0.4 7.7489e-05 -7.45677e-05 -2.10763e-05
-9.05512 0.4 8.54496e-05 -7.74781e-05 -3.60386e-05
-8.89764 0.4 9.54916e-05 -7.9308e-05 -5.31874e-05
-8.74016 0.4 0.000107897 -7.94949e-05 -7.2955e-05
-8.58268 0.4 0.000123034 -7.72677e-05 -9.57446e-05
-8.4252 0.4 0.000141357 -7.15987e-05 -0.000121883
-8.26772 0.4 0.000163412 -6.11691e-05 -0.000151532
-8.11024 0.4 0.000189848 -4.43481e-05 -0.000184596
-7.95276 0.4 0.000221407 -1.91984e-05 -0.000220573
-7.79528 0.4 0.000258944 1.64614e-05 -0.00025842
-7.6378 0.4 0.000303423 6.49656e-05 -0.000296387
-7.48031 0.4 0.000355929 0.000128605 -0.000331883
-7.32283 0.4 0.000417696 0.000209433 -0.000361397
-7.16535 0.4 0.000490104 0.000308975 -0.000380443
-7.00787 0.4 0.000574772 0.000427979 -0.000383662
-6.85039 0.4 0.000673589 0.00056621 -0.000364867
-6.69291 0.4 0.000788802 0.000722205 -0.00031722
-6.53543 0.4 0.0009232 0.000893229 -0.000233325
-6.37795 0.4 0.00108012 0.00107499 -0.00010515
-6.22047 0.4 0.00126361 0.00126133 7.58496e-05
-6.06299 0.4 0.00147857 0.00144379 0.000318802
-5.90551 0.4 0.00173064 0.00161069 0.00063307
-5.74803 0.4 0.00202608 0.0017464 0.00102717
-5.59055 0.4 0.00237201 0.00183091 0.00150803
-5.43307 0.4 0.00277665 0.00183945 0.00207995
-5.27559 0.4 0.00325035 0.00174362 0.00274309
-5.11811 0.4 0.00380576 0.00151236 0.00349237
-4.96063 0.4 0.00445576 0.0011101 0.00431526
-4.80315 0.4 0.00521288 0.000494357 0.00518938
-4.64567 0.4 0.00609528 -0.000383231 0.00608322
-4.48819 0.4 0.00713364 -0.00157106 0.00695849
-4.33071 0.4 0.00836567 -0.00310887 0.00776655
-4.17323 0.4 0.00981785 -0.00502182 0.00843632
-4.01575 0.4 0.0114963 -0.00732403 0.00886129
-3.85827 0.4 0.013408 -0.0100307 0.00889722
-3.70079 0.4 0.0156058 -0.0131672 0.0083765
-3.54331 0.4 0.0182158 -0.0167609 0.00713371
-3.38583 0.4 0.0214098 -0.0208112 0.00502761
-3.22835 0.4 0.0253194 -0.0252447 0.00194455
-3.07087 0.4 0.0299567 -0.0298742 -0.00222197
-2.91339 0.4 0.0352091 -0.0343774 -0.00760761
-2.75591 0.4 0.0409255 -0.0383037 -0.0144125
-2.59843 0.4 0.0470631 -0.041106 -0.022918
-2.44094 0.4 0.0538518 -0.0421842 -0.0334741
-2.28346 0.4 0.0619125 -0.0409271 -0.0464557
-2.12598 0.4 0.0722369 -0.0367398 -0.0621961
-1.9685 0.4 0.0859678 -0.0290529 -0.0809098
-1.81102 0.4 0.104067 -0.0173181 -0.102616
-1.65354 0.4 0.127077 -0.000997571 -0.127073
-1.49606 0.4 0.155083 0.0204411 -0.15373
-1.33858 0.4 0.187798 0.0475119 -0.181689
-1.1811 0.4 0.224677 0.0806729 -0.209694
-1.02362 0.4 0.264988 0.120257 -0.236129
-0.866142 0.4 0.307867 0.166372 -0.259042
-0.708661 0.4 0.352345 0.218773 -0.276199
-0.551181 0.4 0.397367 0.276722 -0.285177
-0.393701 0.4 0.441804 0.338842 -0.283508
-0.23622 0.4 0.484475 0.403007 -0.268889
-0.0787402 0.4 0.524168 0.466282 -0.239443
0.0787402 0.4 0.559676 0.524963 -0.19404
0.23622 0.4 0.589847 0.574744 -0.132622
0.393701 0.4 0.613638 0.611031 -0.0564985
0.551181 0.4 0.630179 0.629393 0.0314584
0.708661 0.4 0.638837 0.626128 0.126794
0.866142 0.4 0.639263 0.598856 0.223672
1.02362 0.4 0.631423 0.547056 0.315317
1.1811 0.4 0.615601 0.47243 0.394682
1.33858 0.4 0.592379 0.379006 0.455266
1.49606 0.4 0.562594 0.272914 0.491965
1.65354 0.4 0.527275 0.161832 0.501827
1.81102 0.4 0.487587 0.0541461 0.484571
1.9685 0.4 0.444766 -0.0420727 0.442771
2.12598 0.4 0.40007 -0.120135 0.381607
2.28346 0.4 0.354744 -0.175658 0.308201
2.44094 0.4 0.309983 -0.207164 0.230592
2.59843 0.4 0.266911 -0.216213 0.156505
2.75591 0.4 0.226558 -0.206969 0.0921533
2.91339 0.4 0.189824 -0.185269 0.0413354
3.07087 0.4 0.157436 -0.157354 0.00507454
3.22835 0.4 0.129878 -0.128612 -0.0180911
3.38583 0.4 0.1073 -0.102653 -0.0312381
3.54331 0.4 0.0894355 -0.0810107 -0.0378942
3.70079 0.4 0.0755851 -0.0635085 -0.0409851
3.85827 0.4 0.0647607 -0.049077 -0.042254
4.01575 0.4 0.0559555 -0.0366305 -0.0422992
4.17323 0.4 0.0484033 -0.0256088 -0.041074
4.33071 0.4 0.0416857 -0.0160197 -0.0384846
4.48819 0.4 0.0356738 -0.00811751 -0.034738
4.64567 0.4 0.0303861 -0.00203647 -0.0303178
4.80315 0.4 0.0258497 0.00236067 -0.0257416
4.96063 0.4 0.0220254 0.00538969 -0.0213558
5.11811 0.4 0.0188113 0.00736997 -0.0173075
5.27559 0.4 0.0160873 0.00853208 -0.0136384
5.43307 0.4 0.0137561 0.00903552 -0.0103726
5.59055 0.4 0.0117541 0.00901909 -0.0075376
5.74803 0.4 0.0100391 0.00861946 -0.00514674
5.90551 0.4 0.00857471 0.00796067 -0.00318646
6.06299 0.4 0.00732543 0.00714341 -0.00162284
6.22047 0.4 0.00625858 0.00624492 -0.000413347
6.37795 0.4 0.00534637 0.00532413 0.000487163
6.53543 0.4 0.00456643 0.00442588 0.00112422
6.69291 0.4 0.00390039 0.00358261 0.00154204
6.85039 0.4 0.0033323 0.00281568 0.00178217
7.00787 0.4 0.00284794 0.00213732 0.00188218
7.16535 0.4 0.00243445 0.0015524 0.00187526
7.32283 0.4 0.00208062 0.00106029 0.00179018
7.48031 0.4 0.00177706 0.000656407 0.00165139
7.6378 0.4 0.00151635 0.000333566 0.00147921
7.79528 0.4 0.00129278 8.31002e-05 0.00129011
7.95276 0.4 0.00110195 -0.000104306 0.001097
8.11024 0.4 0.000940257 -0.000237975 0.000909644
8.26772 0.4 0.00080436 -0.000326813 0.000734975
8.4252 0.4 0.000690835 -0.000379032 0.00057757
8.58268 0.4 0.000595988 -0.000401971 0.000440023
8.74016 0.4 0.00051592 -0.000402031 0.000323334
8.89764 0.4 0.000446757 -0.00038464 0.000227252
9.05512 0.4 0.000384964 -0.000354292 0.00015058
9.2126 0.4 0.000327617 -0.000314603 9.14225e-05
9.37008 0.4 0.000272552 -0.000268401 4.73871e-05
9.52756 0.4 0.000218404 -0.000217836 1.57461e-05
9.68504 0.4 0.000164624 -0.000164498 -6.45048e-06
9.84252 0.4 0.000111795 -0.000109551 -2.2288e-05
10 0.4 6.42052e-05 -5.38728e-05 -3.4929e-05

-10 0.6 6.42052e-05 -5.38728e-05 3.4929e-05
-9.84252 0.6 6.18815e-05 -5.62897e-05 2.57058e-05
-9.68504 0.6 6.08264e-05 -5.86055e-05 1.62862e-05
-9.52756 0.6 6.1051e-05 -6.0707e-05 6.47153e-06
-9.37008 0.6 6.25822e-05 -6.2458e-05 -3.94226e-06
-9.2126 0.6 6.5468e-05 -6.36878e-05 -1.51633e-05
-9.05512 0.6 6.97797e-05 -6.41762e-05 -2.73975e-05
-8.89764 0.6 7.5609e-05 -6.36283e-05 -4.08432e-05
-8.74016 0.6 8.30853e-05 -6.16526e-05 -5.56967e-05
-8.58268 0.6 9.24267e-05 -5.7769e-05 -7.21486e-05
-8.4252 0.6 0.000103932 -5.14229e-05 -9.03193e-05
-8.26772 0.6 0.000117853 -4.19155e-05 -0.000110147
-8.11024 0.6 0.000134393 -2.82429e-05 -0.000131392
-7.95276 0.6 0.0001541 -9.10112e-06 -0.000153831
-7.79528 0.6 0.000178077 1.6711e-05 -0.000177292
-7.6378 0.6 0.000207137 4.99141e-05 -0.000201034
-7.48031 0.6 0.000240857 9.12668e-05 -0.000222896
-7.32283 0.6 0.000278928 0.000142818 -0.000239591
-7.16535 0.6 0.000324106 0.000207965 -0.000248586
-7.00787 0.6 0.000381622 0.00028889 -0.000249355
-6.85039 0.6 0.000452923 0.000383373 -0.000241172
-6.69291 0.6 0.000532214 0.000485343 -0.000218389
-6.53543 0.6 0.000613965 0.00059038 -0.000168535
-6.37795 0.6 0.000705448 0.000701185 -7.74338e-05
-6.22047 0.6 0.000828203 0.000825924 6.13968e-05
-6.06299 0.6 0.000997631 0.000967929 0.000241623
-5.90551 0.6 0.00120132 0.00111386 0.000449969
-5.74803 0.6 0.0014067 0.0012309 0.000680958
-5.59055 0.6 0.00159237 0.00127799 0.000949944
-5.43307 0.6 0.00178181 0.00122592 0.00129304
-5.27559 0.6 0.00205297 0.00107306 0.00175021
-5.11811 0.6 0.00248705 0.000845083 0.00233907
-4.96063 0.6 0.00308764 0.00057551 0.00303354
-4.80315 0.6 0.00377017 0.000275306 0.00376011
-4.64567 0.6 0.00441689 -9.35187e-05 0.0044159
-4.48819 0.6 0.00494139 -0.000626428 0.00490152
-4.33071 0.6 0.00535786 -0.00146054 0.00515495
-4.17323 0.6 0.00585226 -0.0027386 0.00517194
-4.01575 0.6 0.00677287 -0.0045645 0.00500371
-3.85827 0.6 0.00841957 -0.00696434 0.0047315
-3.70079 0.6 0.0108123 -0.00986508 0.00442566
-3.54331 0.6 0.0137221 -0.0130951 0.00410067
-3.38583 0.6 0.0168119 -0.0164044 0.00367917
-3.22835 0.6 0.0197233 -0.0194978 0.00297383
-3.07087 0.6 0.0221354 -0.0220708 0.00169031
-2.91339 0.6 0.0238454 -0.0238391 -0.00054969
-2.75591 0.6 0.0249085 -0.0245568 -0.00417108
-2.59843 0.6 0.0258679 -0.0240196 -0.00960226
-2.44094 0.6 0.0279865 -0.0220525 -0.0172317
-2.28346 0.6 0.0330263 -0.0184872 -0.0273672
-2.12598 0.6 0.0422946 -0.0131365 -0.0402028
-1.9685 0.6 0.0560915 -0.00576995 -0.0557939
-1.81102 0.6 0.0741429 0.00390576 -0.07404
-1.65354 0.6 0.0960557 0.0162564 -0.0946701
-1.49606 0.6 0.121446 0.0317162 -0.117232
-1.33858 0.6 0.149936 0.0507686 -0.141079
-1.1811 0.6 0.181133 0.0739124 -0.165367
-1.02362 0.6 0.214617 0.101611 -0.189039
-0.866142 0.6 0.249931 0.134227 -0.210829
-0.708661 0.6 0.28658 0.171941 -0.22927
-0.551181 0.6 0.324028 0.214663 -0.242722
-0.393701 0.6 0.361693 0.261935 -0.249422
-0.23622 0.6 0.39895 0.31284 -0.247573
-0.0787402 0.6 0.435133 0.365923 -0.235459
0.0787402 0.6 0.469541 0.419154 -0.211611
0.23622 0.6 0.501451 0.469924 -0.174999
0.393701 0.6 0.530135 0.515129 -0.12524
0.551181 0.6 0.554887 0.551321 -0.0628096
0.708661 0.6 0.575056 0.574954 0.0107906
0.866142 0.6 0.590076 0.582712 0.0929354
1.02362 0.6 0.599505 0.57188 0.17989
1.1811 0.6 0.603052 0.540744 0.26696
1.33858 0.6 0.600597 0.48894 0.34879
1.49606 0.6 0.592201 0.417704 0.419792
1.65354 0.6 0.578104 0.329974 0.47468
1.81102 0.6 0.558704 0.230305 0.509028
1.9685 0.6 0.534536 0.124578 0.519816
2.12598 0.6 0.506234 0.0195226 0.505857
2.28346 0.6 0.4745 -0.077901 0.468061
2.44094 0.6 0.440071 -0.161214 0.409478
2.59843 0.6 0.403691 -0.225131 0.335086
2.75591 0.6 0.366092 -0.266184 0.251335
2.91339 0.6 0.327975 -0.283177 0.165465
3.07087 0.6 0.290009 -0.277374 0.0846699
3.22835 0.6 0.252821 -0.252363 0.0152131
3.38583 0.6 0.216997 -0.213576 -0.0383807
3.54331 0.6 0.183084 -0.167503 -0.0739082
3.70079 0.6 0.151589 -0.1207 -0.0917099
3.85827 0.6 0.122985 -0.0787666 -0.0944523
4.01575 0.6 0.0977106 -0.0454942 -0.0864734
4.17323 0.6 0.0761716 -0.0224018 -0.072803
4.33071 0.6 0.0587355 -0.00877753 -0.0580759
4.48819 0.6 0.0456669 -0.0022422 -0.0456119
4.64567 0.6 0.0369178 0.00032035 -0.0369164
4.80315 0.6 0.0317917 0.00174525 -0.0317437
4.96063 0.6 0.0289286 0.00380785 -0.0286769
5.11811 0.6 0.0269029 0.0069342 -0.0259939
5.27559 0.6 0.0247897 0.0104627 -0.0224735
5.43307 0.6 0.0222366 0.013291 -0.0178273
5.59055 0.6 0.0192833 0.0145794 -0.012621
5.74803 0.6 0.0161774 0.0141751 -0.00779568
5.90551 0.6 0.0132389 0.0125905 -0.0040923
6.06299 0.6 0.0107561 0.0106205 -0.00170232
6.22047 0.6 0.00888705 0.00888188 -0.000303279
6.37795 0.6 0.00758949 0.0075644 0.000616611
6.53543 0.6 0.00665679 0.0065058 0.00140973
6.69291 0.6 0.0058657 0.00546457 0.00213189
6.85039 0.6 0.00509612 0.00434899 0.00265645
7.00787 0.6 0.00434131 0.00324643 0.00288231
7.16535 0.6 0.00365237 0.002293 0.00284288
7.32283 0.6 0.00307528 0.00154611 0.00265837
7.48031 0.6 0.00261525 0.000970384 0.00242856
7.6378 0.6 0.00224308 0.000506973 0.00218503
7.79528 0.6 0.00192625 0.000128791 0.00192194
7.95276 0.6 0.0016491 -0.000162911 0.00164104
8.11024 0.6 0.00140991 -0.000367805 0.00136109
8.26772 0.6 0.00120911 -0.000498756 0.00110145
8.4252 0.6 0.00104269 -0.000573508 0.000870798
